date,product_id,warehouse_id,units_sold,predicted_demand
2024-10-24,P0001,W001,8,7.7827144
2024-10-25,P0001,W001,6,7.7143803
2024-10-26,P0001,W001,10,9.995595
2024-10-27,P0001,W001,10,10.262473
2024-10-28,P0001,W001,8,7.74956
2024-10-29,P0001,W001,7,7.6490026
2024-10-30,P0001,W001,5,7.551739
2024-10-31,P0001,W001,7,7.641953
2024-11-01,P0001,W001,7,7.394159
2024-11-02,P0001,W001,8,9.915254
2024-11-03,P0001,W001,11,10.054805
2024-11-04,P0001,W001,10,7.60943
2024-11-05,P0001,W001,7,7.5581336
2024-11-06,P0001,W001,8,7.6362376
2024-11-07,P0001,W001,8,7.821757
2024-11-08,P0001,W001,7,7.606018
2024-11-09,P0001,W001,12,10.064724
2024-11-10,P0001,W001,12,10.58827
2024-11-11,P0001,W001,7,8.057567
2024-11-12,P0001,W001,8,7.802766
2024-11-13,P0001,W001,10,7.94251
2024-11-14,P0001,W001,9,8.376572
2024-11-15,P0001,W001,9,8.246358
2024-11-16,P0001,W001,13,11.190142
2024-11-17,P0001,W001,13,11.740587
2024-11-18,P0001,W001,10,8.913421
2024-11-19,P0001,W001,9,8.760591
2024-11-20,P0001,W001,8,8.975213
2024-11-21,P0001,W001,9,8.968233
2024-11-22,P0001,W001,8,8.835968
2024-11-23,P0001,W001,8,11.891817
2024-11-24,P0001,W001,11,11.581364
2024-11-25,P0001,W001,20,19.784369
2024-11-26,P0001,W001,8,8.777911
2024-11-27,P0001,W001,9,8.986927
2024-11-28,P0001,W001,9,9.076593
2024-11-29,P0001,W001,11,8.676763
2024-11-30,P0001,W001,11,12.033662
2024-12-01,P0001,W001,14,12.367968
2024-12-02,P0001,W001,5,9.44958
2024-12-03,P0001,W001,11,8.769382
2024-12-04,P0001,W001,11,9.291928
2024-12-05,P0001,W001,10,9.645877
2024-12-06,P0001,W001,6,9.29807
2024-12-07,P0001,W001,14,12.197406
2024-12-08,P0001,W001,12,12.631
2024-12-09,P0001,W001,6,9.654998
2024-12-10,P0001,W001,11,8.945216
2024-12-11,P0001,W001,12,9.34292
2024-12-12,P0001,W001,7,9.516546
2024-12-13,P0001,W001,10,9.211452
2024-12-14,P0001,W001,15,12.311919
2024-12-15,P0001,W001,15,12.845708
2024-12-16,P0001,W001,11,9.759902
2024-12-17,P0001,W001,6,9.752754
2024-12-18,P0001,W001,11,9.687715
2024-12-19,P0001,W001,10,9.816229
2024-12-20,P0001,W001,11,9.501587
2024-12-21,P0001,W001,14,12.909969
2024-12-22,P0001,W001,13,13.236331
2024-12-23,P0001,W001,11,9.97084
2024-12-24,P0001,W001,10,10.034765
2024-12-25,P0001,W001,18,18.079487
2024-12-26,P0001,W001,9,10.458366
2024-12-27,P0001,W001,8,10.252089
2024-12-28,P0001,W001,15,13.516095
2024-12-29,P0001,W001,12,13.974537
2024-12-30,P0001,W001,10,10.433454
2024-12-31,P0001,W001,11,9.739267
2025-01-01,P0001,W001,10,14.683812
2025-01-02,P0001,W001,8,10.350429
2025-01-03,P0001,W001,10,10.014749
2025-01-04,P0001,W001,15,13.468316
2025-01-05,P0001,W001,16,13.559418
2025-01-06,P0001,W001,8,10.478362
2025-01-07,P0001,W001,12,10.042882
2025-01-08,P0001,W001,11,10.334904
2025-01-09,P0001,W001,10,10.600461
2025-01-10,P0001,W001,10,10.367159
2025-01-11,P0001,W001,16,13.915346
2025-01-12,P0001,W001,15,14.400266
2025-01-13,P0001,W001,11,10.723415
2025-01-14,P0001,W001,12,10.734462
2025-01-15,P0001,W001,13,11.15325
2025-01-16,P0001,W001,11,11.507837
2025-01-17,P0001,W001,12,11.189139
2025-01-18,P0001,W001,17,15.146898
2025-01-19,P0001,W001,14,15.45429
2025-01-20,P0001,W001,13,11.628299
2025-01-21,P0001,W001,11,11.463821
2025-01-22,P0001,W001,11,11.859587
2025-01-23,P0001,W001,12,11.790233
2025-01-24,P0001,W001,13,11.488263
2025-01-25,P0001,W001,18,15.503399
2025-01-26,P0001,W001,16,15.927783
2025-01-27,P0001,W001,9,12.321345
2025-01-28,P0001,W001,13,11.685309
2025-01-29,P0001,W001,16,12.128974
2025-01-30,P0001,W001,12,12.769582
2025-01-31,P0001,W001,9,12.385773
2025-02-01,P0001,W001,16,16.0868
2025-02-02,P0001,W001,16,16.360323
2025-02-03,P0001,W001,12,12.714848
2025-02-04,P0001,W001,14,12.122091
2025-02-05,P0001,W001,15,12.906779
2025-02-06,P0001,W001,14,13.005569
2025-02-07,P0001,W001,12,12.556814
2025-02-08,P0001,W001,19,16.776392
2025-02-09,P0001,W001,13,17.386047
2025-02-10,P0001,W001,11,13.053596
2025-02-11,P0001,W001,11,12.628075
2025-02-12,P0001,W001,13,12.908698
2025-02-13,P0001,W001,14,12.978918
2025-02-14,P0001,W001,12,12.451895
2025-02-15,P0001,W001,14,16.56324
2025-02-16,P0001,W001,19,16.810457
2025-02-17,P0001,W001,12,12.904391
2025-02-18,P0001,W001,13,12.59653
2025-02-19,P0001,W001,14,13.099214
2025-02-20,P0001,W001,13,13.25089
2025-02-21,P0001,W001,13,12.624812
2025-02-22,P0001,W001,20,16.933754
2025-02-23,P0001,W001,17,17.70798
2025-02-24,P0001,W001,15,13.37619
2025-02-25,P0001,W001,14,13.208262
2025-02-26,P0001,W001,17,13.690615
2025-02-27,P0001,W001,14,13.903038
2025-02-28,P0001,W001,14,13.573765
2025-03-01,P0001,W001,20,18.501501
2025-03-02,P0001,W001,17,19.431253
2025-03-03,P0001,W001,12,14.187685
2025-03-04,P0001,W001,12,13.779594
2025-03-05,P0001,W001,12,13.981299
2025-03-06,P0001,W001,11,14.07372
2025-03-07,P0001,W001,14,13.272024
2025-03-08,P0001,W001,16,17.634495
2025-03-09,P0001,W001,18,17.854229
2025-03-10,P0001,W001,18,18.339697
2025-03-11,P0001,W001,18,18.321709
2025-03-12,P0001,W001,20,19.35758
2025-03-13,P0001,W001,17,19.541466
2025-03-14,P0001,W001,20,19.55291
2025-03-15,P0001,W001,30,26.548882
2025-03-16,P0001,W001,25,26.032936
2025-03-17,P0001,W001,16,20.047974
2025-03-18,P0001,W001,12,15.481899
2025-03-19,P0001,W001,13,15.412781
2025-03-20,P0001,W001,12,15.578716
2025-03-21,P0001,W001,12,14.967839
2025-03-22,P0001,W001,18,19.846685
2025-03-23,P0001,W001,17,20.154894
2025-03-24,P0001,W001,14,14.697941
2025-03-25,P0001,W001,19,17.337332
2025-03-26,P0001,W001,13,14.702755
2025-03-27,P0001,W001,11,14.549373
2025-03-28,P0001,W001,13,13.807306
2025-03-29,P0001,W001,20,18.356321
2025-03-30,P0001,W001,20,18.740223
2025-03-31,P0001,W001,15,13.267911
2025-04-01,P0001,W001,12,13.317901
2025-04-02,P0001,W001,15,13.47059
2025-04-03,P0001,W001,16,13.597316
2025-04-04,P0001,W001,12,13.846345
2025-04-05,P0001,W001,18,18.973684
2025-04-06,P0001,W001,23,19.487383
2025-04-07,P0001,W001,12,14.478679
2025-04-08,P0001,W001,10,14.066723
2025-04-09,P0001,W001,16,13.480449
2025-04-10,P0001,W001,16,13.642515
2025-04-11,P0001,W001,13,13.352184
2025-04-12,P0001,W001,17,18.28427
2025-04-13,P0001,W001,14,18.432848
2025-04-14,P0001,W001,14,13.1438055
2025-04-15,P0001,W001,16,13.140741
2025-04-16,P0001,W001,12,13.532192
2025-04-17,P0001,W001,15,13.604965
2025-04-18,P0001,W001,15,13.109742
2025-04-19,P0001,W001,19,17.780453
2025-04-20,P0001,W001,16,18.280401
2025-04-21,P0001,W001,13,13.567057
2025-04-22,P0001,W001,10,13.074781
2025-04-23,P0001,W001,12,13.4137945
2025-04-24,P0001,W001,16,13.320406
2025-04-25,P0001,W001,12,13.085944
2025-04-26,P0001,W001,15,17.432823
2025-04-27,P0001,W001,19,17.370056
2025-04-28,P0001,W001,14,13.262827
2025-04-29,P0001,W001,15,12.784508
2025-04-30,P0001,W001,11,13.423339
2025-05-01,P0001,W001,18,13.307613
2025-05-02,P0001,W001,11,13.066069
2025-05-03,P0001,W001,18,17.491219
2025-05-04,P0001,W001,17,18.211748
2025-05-05,P0001,W001,11,13.20758
2025-05-06,P0001,W001,12,12.786881
2025-05-07,P0001,W001,13,12.961406
2025-05-08,P0001,W001,12,13.213822
2025-05-09,P0001,W001,15,12.296404
2025-05-10,P0001,W001,19,18.70854
2025-05-11,P0001,W001,15,19.144812
2025-05-12,P0001,W001,12,13.680184
2025-05-13,P0001,W001,16,13.280871
2025-05-14,P0001,W001,12,14.307099
2025-05-15,P0001,W001,15,14.404197
2025-05-16,P0001,W001,16,13.978323
2025-05-17,P0001,W001,16,18.737797
2025-05-18,P0001,W001,22,19.386988
2025-05-19,P0001,W001,11,14.541427
2025-05-20,P0001,W001,15,13.912643
2025-05-21,P0001,W001,13,13.149575
2025-05-22,P0001,W001,12,13.353207
2025-05-23,P0001,W001,10,12.925659
2025-05-24,P0001,W001,14,17.059332
2025-05-25,P0001,W001,20,17.193794
2025-05-26,P0001,W001,15,12.924264
2025-05-27,P0001,W001,14,12.688786
2025-05-28,P0001,W001,14,12.909776
2025-05-29,P0001,W001,14,12.971483
2025-05-30,P0001,W001,12,12.765122
2025-05-31,P0001,W001,16,17.262884
2025-06-01,P0001,W001,12,17.230423
2025-06-02,P0001,W001,12,12.427374
2025-06-03,P0001,W001,14,11.930509
2025-06-04,P0001,W001,11,12.364567
2025-06-05,P0001,W001,14,12.297376
2025-06-06,P0001,W001,12,11.821096
2025-06-07,P0001,W001,12,15.865029
2025-06-08,P0001,W001,13,15.953852
2025-06-09,P0001,W001,13,12.012893
2025-06-10,P0001,W001,13,11.464821
2025-06-11,P0001,W001,12,11.731589
2025-06-12,P0001,W001,11,11.941027
2025-06-13,P0001,W001,12,11.252204
2025-06-14,P0001,W001,17,15.227928
2025-06-15,P0001,W001,18,15.555288
2025-06-16,P0001,W001,14,11.852123
2025-06-17,P0001,W001,12,11.7016735
2025-06-18,P0001,W001,11,11.709343
2025-06-19,P0001,W001,11,11.814382
2025-06-20,P0001,W001,12,11.361194
2025-06-21,P0001,W001,16,15.296156
2025-06-22,P0001,W001,17,15.681767
2025-06-23,P0001,W001,14,11.795458
2025-06-24,P0001,W001,11,11.517909
2025-06-25,P0001,W001,14,11.660497
2025-06-26,P0001,W001,13,12.03594
2025-06-27,P0001,W001,11,11.715641
2025-06-28,P0001,W001,17,15.49469
2025-06-29,P0001,W001,17,15.9460125
2025-06-30,P0001,W001,10,11.871834
2025-07-01,P0001,W001,13,11.248568
2025-07-02,P0001,W001,12,11.789991
2025-07-03,P0001,W001,14,11.764476
2025-07-04,P0001,W001,13,14.620548
2025-07-05,P0001,W001,13,15.468444
2025-07-06,P0001,W001,9,15.337419
2025-07-07,P0001,W001,11,10.886916
2025-07-08,P0001,W001,11,10.761502
2025-07-09,P0001,W001,9,11.018033
2025-07-10,P0001,W001,10,10.794762
2025-07-11,P0001,W001,8,10.439604
2025-07-12,P0001,W001,15,13.344767
2025-07-13,P0001,W001,12,13.658615
2025-07-14,P0001,W001,14,10.33127
2025-07-15,P0001,W001,10,9.997808
2025-07-16,P0001,W001,9,10.07795
2025-07-17,P0001,W001,9,9.89953
2025-07-18,P0001,W001,8,9.52267
2025-07-19,P0001,W001,13,12.677555
2025-07-20,P0001,W001,12,12.963712
2025-07-21,P0001,W001,11,9.6778345
2025-07-22,P0001,W001,9,9.344162
2025-07-23,P0001,W001,11,9.43577
2025-07-24,P0001,W001,10,9.700699
2025-07-25,P0001,W001,9,9.40942
2025-07-26,P0001,W001,15,12.606872
2025-07-27,P0001,W001,20,17.868153
2025-07-28,P0001,W001,19,14.938172
2025-07-29,P0001,W001,12,14.437784
2025-07-30,P0001,W001,13,14.869387
2025-07-31,P0001,W001,16,15.1040745
2025-08-01,P0001,W001,10,14.897549
2025-08-02,P0001,W001,20,18.876135
2025-08-03,P0001,W001,18,19.772165
2025-08-04,P0001,W001,11,15.419263
2025-08-05,P0001,W001,10,14.465206
2025-08-06,P0001,W001,11,15.099766
2025-08-07,P0001,W001,8,15.376075
2025-08-08,P0001,W001,12,14.345011
2025-08-09,P0001,W001,12,14.324724
2025-08-10,P0001,W001,10,14.5793085
2025-08-11,P0001,W001,10,10.400546
2025-08-12,P0001,W001,11,9.738472
2025-08-13,P0001,W001,10,10.163116
2025-08-14,P0001,W001,9,9.786207
2025-08-15,P0001,W001,5,9.1848545
2025-08-16,P0001,W001,10,12.069647
2025-08-17,P0001,W001,11,11.822935
2025-08-18,P0001,W001,7,8.702395
2025-08-19,P0001,W001,8,8.086038
2025-08-20,P0001,W001,10,8.250373
2025-08-21,P0001,W001,6,8.282438
2025-08-22,P0001,W001,10,8.006173
2025-08-23,P0001,W001,12,10.973042
2025-08-24,P0001,W001,11,11.216469
2025-08-25,P0001,W001,7,8.274584
2025-08-26,P0001,W001,7,7.8594365
2025-08-27,P0001,W001,6,7.823535
2025-08-28,P0001,W001,10,7.468462
2025-08-29,P0001,W001,10,7.381773
2025-08-30,P0001,W001,8,10.246494
2025-08-31,P0001,W001,9,10.203924
2025-09-01,P0001,W001,8,7.440565
2025-09-02,P0001,W001,7,7.6156673
2025-09-03,P0001,W001,6,7.7435875
2025-09-04,P0001,W001,7,7.6476717
2025-09-05,P0001,W001,10,7.5561757
2025-09-06,P0001,W001,9,10.0493355
2025-09-07,P0001,W001,10,9.935765
2025-09-08,P0001,W001,6,7.3905535
2025-09-09,P0001,W001,8,7.1753535
2025-09-10,P0001,W001,8,7.4905524
2025-09-11,P0001,W001,7,7.546616
2025-09-12,P0001,W001,6,7.2249656
2025-09-13,P0001,W001,12,9.364718
2025-09-14,P0001,W001,7,9.7717285
2025-09-15,P0001,W001,8,7.3065104
2025-09-16,P0001,W001,5,7.0940685
2025-09-17,P0001,W001,8,7.1549377
2025-09-18,P0001,W001,9,7.277184
2025-09-19,P0001,W001,9,7.1734676
2025-09-20,P0001,W001,9,9.44018
2025-09-21,P0001,W001,12,9.526562
2025-09-22,P0001,W001,10,7.3986177
2025-09-23,P0001,W001,7,7.4145722
2025-09-24,P0001,W001,7,7.6754627
2025-09-25,P0001,W001,8,7.654418
2025-09-26,P0001,W001,7,7.510018
2025-09-27,P0001,W001,9,9.804731
2025-09-28,P0001,W001,9,9.777375
2025-09-29,P0001,W001,9,7.4727345
2025-09-30,P0001,W001,8,7.49883
2025-10-01,P0001,W001,7,7.730919
2025-10-02,P0001,W001,5,7.6630177
2025-10-03,P0001,W001,6,7.2469425
2025-10-04,P0001,W001,10,9.321426
2025-10-05,P0001,W001,7,9.748595
2025-10-06,P0001,W001,8,7.0918155
2025-10-07,P0001,W001,6,6.7135644
2025-10-08,P0001,W001,7,6.8321843
2025-10-09,P0001,W001,7,6.8993177
2025-10-10,P0001,W001,8,6.6116877
2025-10-11,P0001,W001,9,9.260235
2025-10-12,P0001,W001,9,9.453121
2025-10-13,P0001,W001,7,7.06028
2025-10-14,P0001,W001,8,6.9386935
2025-10-15,P0001,W001,8,7.2283
2025-10-16,P0001,W001,6,7.2783074
2025-10-17,P0001,W001,7,6.9676294
2025-10-18,P0001,W001,10,9.409798
2025-10-19,P0001,W001,10,9.597323
2025-10-20,P0001,W001,8,7.28372
2025-10-21,P0001,W001,7,7.2723684
2025-10-22,P0001,W001,8,7.3291745
2025-10-23,P0001,W001,8,7.361885
2025-10-24,P0001,W001,8,7.294562
2025-10-25,P0001,W001,11,9.546433
2025-10-26,P0001,W001,11,10.046159
2025-10-27,P0001,W001,6,7.6597767
2025-10-28,P0001,W001,9,7.422522
2025-10-29,P0001,W001,8,7.625972
2025-10-30,P0001,W001,6,7.79145
2025-10-31,P0001,W001,9,7.52581
2025-11-01,P0001,W001,10,10.264541
2025-11-02,P0001,W001,10,10.499195
2025-11-03,P0001,W001,7,7.956509
2025-11-04,P0001,W001,8,7.729426
2025-11-05,P0001,W001,7,8.073285
2025-11-06,P0001,W001,9,8.094001
2025-11-07,P0001,W001,8,7.9595737
2025-11-08,P0001,W001,10,10.372461
2025-11-09,P0001,W001,12,10.795965
2025-11-10,P0001,W001,8,8.2417
2025-11-11,P0001,W001,9,7.991699
2025-11-12,P0001,W001,9,8.27869
2025-11-13,P0001,W001,7,8.491682
2025-11-14,P0001,W001,10,8.251874
2025-11-15,P0001,W001,8,10.93171
2025-11-16,P0001,W001,13,11.106945
2025-11-17,P0001,W001,11,8.407776
2025-11-18,P0001,W001,10,8.75829
2025-11-19,P0001,W001,6,9.126219
2025-11-20,P0001,W001,10,8.735324
2025-11-21,P0001,W001,11,9.0009775
2025-11-22,P0001,W001,11,11.878928
2025-11-23,P0001,W001,11,12.319499
2025-11-24,P0001,W001,7,9.216576
2025-11-25,P0001,W001,20,19.644989
2025-11-26,P0001,W001,10,9.03673
2025-11-27,P0001,W001,10,9.391573
2025-11-28,P0001,W001,13,9.123209
2025-11-29,P0001,W001,12,12.37809
2025-11-30,P0001,W001,9,13.069507
2025-12-01,P0001,W001,9,9.641479
2025-12-02,P0001,W001,6,9.426874
2025-12-03,P0001,W001,8,9.293718
2025-12-04,P0001,W001,11,9.346151
2025-12-05,P0001,W001,10,9.148434
2025-12-06,P0001,W001,12,12.180343
2025-12-07,P0001,W001,15,12.309629
2025-12-08,P0001,W001,9,9.752532
2025-12-09,P0001,W001,11,9.5496855
2025-12-10,P0001,W001,10,9.793179
2025-12-11,P0001,W001,10,10.097505
2025-12-12,P0001,W001,8,9.735508
2025-12-13,P0001,W001,12,12.87474
2025-12-14,P0001,W001,10,13.100076
2025-12-15,P0001,W001,10,9.664601
2025-12-16,P0001,W001,10,9.737345
2025-12-17,P0001,W001,8,10.063819
2025-12-18,P0001,W001,13,9.973864
2025-12-19,P0001,W001,10,9.800112
2025-12-20,P0001,W001,13,13.156956
2025-12-21,P0001,W001,14,13.632009
2025-12-22,P0001,W001,9,10.141848
2025-12-23,P0001,W001,10,9.9360485
2025-12-24,P0001,W001,9,10.160884
2025-12-25,P0001,W001,23,17.788715
2025-12-26,P0001,W001,9,10.12351
2025-12-27,P0001,W001,14,13.437436
2025-12-28,P0001,W001,14,13.954544
2025-12-29,P0001,W001,11,10.728334
2025-12-30,P0001,W001,10,10.294336
2025-12-31,P0001,W001,9,10.752058
2023-01-02,P0001,W002,25,25.256048
2023-01-03,P0001,W002,24,25.715742
2023-01-04,P0001,W002,31,24.398819
2023-01-05,P0001,W002,22,26.131449
2023-01-06,P0001,W002,27,25.023201
2023-01-07,P0001,W002,48,34.296375
2023-01-08,P0001,W002,37,37.14964
2023-01-09,P0001,W002,29,28.833736
2023-01-10,P0001,W002,32,29.086422
2023-01-11,P0001,W002,25,29.331514
2023-01-12,P0001,W002,23,29.182592
2023-01-13,P0001,W002,28,29.117296
2023-01-14,P0001,W002,37,37.266308
2023-01-15,P0001,W002,27,37.86432
2023-01-16,P0001,W002,29,28.271936
2023-01-17,P0001,W002,32,28.473467
2023-01-18,P0001,W002,24,27.83624
2023-01-19,P0001,W002,30,28.670744
2023-01-20,P0001,W002,32,29.174387
2023-01-21,P0001,W002,40,38.54041
2023-01-22,P0001,W002,41,38.108387
2023-01-23,P0001,W002,27,28.956842
2023-01-24,P0001,W002,24,29.297647
2023-01-25,P0001,W002,27,29.126694
2023-01-26,P0001,W002,26,28.76251
2023-01-27,P0001,W002,29,29.544998
2023-01-28,P0001,W002,44,37.47305
2023-01-29,P0001,W002,31,37.90781
2023-01-30,P0001,W002,30,29.574903
2023-01-31,P0001,W002,25,29.726542
2023-02-01,P0001,W002,26,29.206045
2023-02-02,P0001,W002,32,29.711756
2023-02-03,P0001,W002,24,30.03813
2023-02-04,P0001,W002,43,38.202217
2023-02-05,P0001,W002,31,37.89113
2023-02-06,P0001,W002,33,29.123854
2023-02-07,P0001,W002,23,29.590057
2023-02-08,P0001,W002,28,28.982721
2023-02-09,P0001,W002,39,29.48077
2023-02-10,P0001,W002,38,30.523901
2023-02-11,P0001,W002,37,39.6409
2023-02-12,P0001,W002,42,39.23431
2023-02-13,P0001,W002,36,30.633738
2023-02-14,P0001,W002,34,31.039145
2023-02-15,P0001,W002,30,31.319918
2023-02-16,P0001,W002,28,31.81935
2023-02-17,P0001,W002,35,31.768381
2023-02-18,P0001,W002,48,41.399628
2023-02-19,P0001,W002,51,41.663876
2023-02-20,P0001,W002,23,32.431747
2023-02-21,P0001,W002,26,32.536232
2023-02-22,P0001,W002,37,31.950626
2023-02-23,P0001,W002,24,32.749664
2023-02-24,P0001,W002,38,32.10338
2023-02-25,P0001,W002,40,41.190216
2023-02-26,P0001,W002,38,41.636673
2023-02-27,P0001,W002,33,32.204784
2023-02-28,P0001,W002,26,32.057114
2023-03-01,P0001,W002,36,31.492678
2023-03-02,P0001,W002,40,32.649677
2023-03-03,P0001,W002,36,32.65953
2023-03-04,P0001,W002,40,41.84282
2023-03-05,P0001,W002,32,41.5723
2023-03-06,P0001,W002,25,31.862534
2023-03-07,P0001,W002,26,32.10264
2023-03-08,P0001,W002,32,31.91476
2023-03-09,P0001,W002,33,31.757233
2023-03-10,P0001,W002,37,32.62944
2023-03-11,P0001,W002,31,41.906887
2023-03-12,P0001,W002,51,41.371323
2023-03-13,P0001,W002,36,31.216549
2023-03-14,P0001,W002,31,31.959948
2023-03-15,P0001,W002,27,32.57137
2023-03-16,P0001,W002,39,32.404408
2023-03-17,P0001,W002,31,33.346375
2023-03-18,P0001,W002,43,41.1292
2023-03-19,P0001,W002,45,41.19069
2023-03-20,P0001,W002,29,32.686283
2023-03-21,P0001,W002,32,32.34918
2023-03-22,P0001,W002,37,31.92175
2023-03-23,P0001,W002,37,33.30468
2023-03-24,P0001,W002,37,33.66329
2023-03-25,P0001,W002,43,49.88608
2023-03-26,P0001,W002,42,42.94484
2023-03-27,P0001,W002,31,33.496853
2023-03-28,P0001,W002,35,32.245785
2023-03-29,P0001,W002,35,32.929985
2023-03-30,P0001,W002,34,33.504066
2023-03-31,P0001,W002,45,33.536793
2023-04-01,P0001,W002,41,43.65212
2023-04-02,P0001,W002,41,42.51528
2023-04-03,P0001,W002,27,31.83971
2023-04-04,P0001,W002,26,32.557816
2023-04-05,P0001,W002,27,31.375652
2023-04-06,P0001,W002,30,32.8403
2023-04-07,P0001,W002,40,32.662086
2023-04-08,P0001,W002,43,41.77684
2023-04-09,P0001,W002,44,41.33428
2023-04-10,P0001,W002,33,32.55656
2023-04-11,P0001,W002,35,32.87988
2023-04-12,P0001,W002,40,32.785988
2023-04-13,P0001,W002,23,32.8901
2023-04-14,P0001,W002,39,32.63124
2023-04-15,P0001,W002,27,42.577797
2023-04-16,P0001,W002,43,40.00521
2023-04-17,P0001,W002,44,32.490723
2023-04-18,P0001,W002,36,32.358585
2023-04-19,P0001,W002,35,32.866734
2023-04-20,P0001,W002,43,33.255352
2023-04-21,P0001,W002,29,33.143547
2023-04-22,P0001,W002,45,43.32864
2023-04-23,P0001,W002,46,41.581356
2023-04-24,P0001,W002,30,33.51433
2023-04-25,P0001,W002,30,32.922504
2023-04-26,P0001,W002,30,32.620068
2023-04-27,P0001,W002,33,32.94455
2023-04-28,P0001,W002,35,33.045395
2023-04-29,P0001,W002,43,41.591663
2023-04-30,P0001,W002,46,41.847866
2023-05-01,P0001,W002,23,32.48541
2023-05-02,P0001,W002,31,31.61733
2023-05-03,P0001,W002,27,31.56853
2023-05-04,P0001,W002,33,31.803741
2023-05-05,P0001,W002,33,31.950182
2023-05-06,P0001,W002,41,41.50631
2023-05-07,P0001,W002,45,40.19445
2023-05-08,P0001,W002,36,30.865265
2023-05-09,P0001,W002,31,32.05005
2023-05-10,P0001,W002,27,31.820759
2023-05-11,P0001,W002,24,31.764915
2023-05-12,P0001,W002,32,31.955988
2023-05-13,P0001,W002,42,39.849663
2023-05-14,P0001,W002,35,38.98597
2023-05-15,P0001,W002,35,30.459475
2023-05-16,P0001,W002,29,30.490906
2023-05-17,P0001,W002,23,30.924109
2023-05-18,P0001,W002,37,30.736267
2023-05-19,P0001,W002,36,31.120771
2023-05-20,P0001,W002,28,38.333504
2023-05-21,P0001,W002,36,37.92035
2023-05-22,P0001,W002,28,29.465096
2023-05-23,P0001,W002,38,28.65268
2023-05-24,P0001,W002,30,29.334112
2023-05-25,P0001,W002,23,29.55079
2023-05-26,P0001,W002,34,29.677486
2023-05-27,P0001,W002,32,38.214073
2023-05-28,P0001,W002,37,36.649628
2023-05-29,P0001,W002,26,29.03371
2023-05-30,P0001,W002,27,28.308733
2023-05-31,P0001,W002,34,27.302652
2023-06-01,P0001,W002,36,28.025898
2023-06-02,P0001,W002,24,28.983976
2023-06-03,P0001,W002,41,36.639805
2023-06-04,P0001,W002,34,37.108463
2023-06-05,P0001,W002,26,28.449326
2023-06-06,P0001,W002,31,27.621576
2023-06-07,P0001,W002,24,27.475855
2023-06-08,P0001,W002,31,27.788603
2023-06-09,P0001,W002,32,28.304142
2023-06-10,P0001,W002,34,35.906654
2023-06-11,P0001,W002,44,36.229893
2023-06-12,P0001,W002,23,27.792461
2023-06-13,P0001,W002,34,27.501133
2023-06-14,P0001,W002,20,27.789505
2023-06-15,P0001,W002,39,27.282946
2023-06-16,P0001,W002,26,27.572922
2023-06-17,P0001,W002,29,36.082546
2023-06-18,P0001,W002,34,34.961594
2023-06-19,P0001,W002,23,26.687574
2023-06-20,P0001,W002,29,26.3639
2023-06-21,P0001,W002,32,26.138178
2023-06-22,P0001,W002,23,27.059792
2023-06-23,P0001,W002,29,26.715984
2023-06-24,P0001,W002,27,33.998146
2023-06-25,P0001,W002,40,33.905033
