week_ending,product_id,warehouse_id,actual_demand,predicted_demand
2023-01-15,P0051,W005,193,198.80132
2023-01-15,P0051,W006,233,245.37775
2023-01-15,P0052,W001,297,315.82193
2023-01-15,P0052,W002,345,341.29404
2023-01-15,P0052,W003,279,275.28113
2023-01-15,P0052,W004,331,356.34998
2023-01-15,P0052,W005,168,162.71198
2023-01-15,P0052,W006,400,371.93845
2023-01-15,P0053,W001,152,157.14613
2023-01-15,P0053,W002,109,112.84019
2023-01-15,P0053,W003,87,89.533516
2023-01-15,P0053,W004,94,97.71274
2023-01-15,P0053,W005,84,89.93797
2023-01-15,P0053,W006,195,179.49821
2023-01-15,P0054,W001,302,310.04852
2023-01-15,P0054,W002,580,547.25757
2023-01-15,P0054,W003,195,201.4454
2023-01-15,P0054,W004,549,555.7367
2023-01-15,P0054,W005,340,337.31052
2023-01-15,P0054,W006,493,530.9984
2023-01-15,P0055,W001,441,466.69083
2023-01-15,P0055,W002,274,269.10156
2023-01-15,P0055,W003,236,266.6494
2023-01-15,P0055,W004,378,388.41562
2023-01-15,P0055,W005,499,522.1342
2023-01-15,P0055,W006,328,335.4592
2023-01-15,P0056,W001,225,221.37007
2023-01-15,P0056,W002,172,183.46559
2023-01-15,P0056,W003,98,112.940956
2023-01-15,P0056,W004,149,142.69484
2023-01-15,P0056,W005,280,293.46167
2023-01-15,P0056,W006,144,152.67169
2023-01-15,P0057,W001,554,505.09235
2023-01-15,P0057,W002,275,274.0028
2023-01-15,P0057,W003,226,217.07394
2023-01-15,P0057,W004,496,481.02124
2023-01-15,P0057,W005,184,194.44006
2023-01-15,P0057,W006,361,382.3061
2023-01-15,P0058,W001,412,469.1297
2023-01-15,P0058,W002,447,454.36157
2023-01-15,P0058,W003,230,249.72418
2023-01-15,P0058,W004,389,382.03107
2023-01-15,P0058,W005,304,322.22556
2023-01-15,P0058,W006,399,385.88803
2023-01-15,P0059,W001,212,223.07962
2023-01-15,P0059,W002,179,187.5665
2023-01-15,P0059,W003,118,129.19315
2023-01-15,P0059,W004,160,142.3967
2023-01-15,P0059,W005,243,269.86795
2023-01-15,P0059,W006,108,113.79538
2023-01-15,P0060,W001,228,246.73299
2023-01-15,P0060,W002,238,234.74808
2023-01-15,P0060,W003,250,252.61333
2023-01-15,P0060,W004,383,424.7281
2023-01-15,P0060,W005,278,249.5875
2023-01-15,P0060,W006,382,407.40393
2023-01-22,P0001,W001,84,87.01259
2023-01-22,P0001,W002,228,219.07558
2023-01-22,P0001,W003,104,101.57416
2023-01-22,P0001,W004,183,188.74896
2023-01-22,P0001,W005,83,89.74051
2023-01-22,P0001,W006,123,114.36224
2023-01-22,P0002,W001,239,228.18045
2023-01-22,P0002,W002,129,143.82416
2023-01-22,P0002,W003,204,192.426
2023-01-22,P0002,W004,210,211.68564
2023-01-22,P0002,W005,196,195.25267
2023-01-22,P0002,W006,218,221.0975
2023-01-22,P0003,W001,147,144.25414
2023-01-22,P0003,W002,133,126.7337
2023-01-22,P0003,W003,71,68.860985
2023-01-22,P0003,W004,134,133.22675
2023-01-22,P0003,W005,139,131.30933
2023-01-22,P0003,W006,149,133.66847
2023-01-22,P0004,W001,243,249.82812
2023-01-22,P0004,W002,432,466.14963
2023-01-22,P0004,W003,395,402.0636
2023-01-22,P0004,W004,416,391.55594
2023-01-22,P0004,W005,571,540.46277
2023-01-22,P0004,W006,324,307.5316
2023-01-22,P0005,W001,40,43.46343
2023-01-22,P0005,W002,69,69.649475
2023-01-22,P0005,W003,105,104.154396
2023-01-22,P0005,W004,108,106.9706
2023-01-22,P0005,W005,63,64.41256
2023-01-22,P0005,W006,73,69.64429
2023-01-22,P0006,W001,88,76.29198
2023-01-22,P0006,W002,107,102.314514
2023-01-22,P0006,W003,113,112.16587
2023-01-22,P0006,W004,55,62.878334
2023-01-22,P0006,W005,132,130.51715
2023-01-22,P0006,W006,88,92.08015
2023-01-22,P0007,W001,82,79.29288
2023-01-22,P0007,W002,204,209.92377
2023-01-22,P0007,W003,87,91.75354
2023-01-22,P0007,W004,214,235.06572
2023-01-22,P0007,W005,144,141.78813
2023-01-22,P0007,W006,78,81.404396
2023-01-22,P0008,W001,160,163.59882
2023-01-22,P0008,W002,338,347.82208
2023-01-22,P0008,W003,200,204.58026
2023-01-22,P0008,W004,187,193.83374
2023-01-22,P0008,W005,192,201.00598
2023-01-22,P0008,W006,364,358.7658
2023-01-22,P0009,W001,89,81.25327
2023-01-22,P0009,W002,122,116.995224
2023-01-22,P0009,W003,160,171.61746
2023-01-22,P0009,W004,180,174.91061
2023-01-22,P0009,W005,232,226.40268
2023-01-22,P0009,W006,102,101.19103
2023-01-22,P0010,W001,568,562.42096
2023-01-22,P0010,W002,251,292.14355
2023-01-22,P0010,W003,587,581.346
2023-01-22,P0010,W004,357,400.3214
2023-01-22,P0010,W005,466,485.77728
2023-01-22,P0010,W006,506,507.2546
2023-01-22,P0011,W001,102,91.467316
2023-01-22,P0011,W002,90,93.45766
2023-01-22,P0011,W003,217,194.19247
2023-01-22,P0011,W004,92,92.97896
2023-01-22,P0011,W005,92,83.55331
2023-01-22,P0011,W006,172,176.25017
2023-01-22,P0012,W001,159,151.0058
2023-01-22,P0012,W002,178,162.41216
2023-01-22,P0012,W003,124,121.492935
2023-01-22,P0012,W004,135,144.86482
2023-01-22,P0012,W005,142,136.6161
2023-01-22,P0012,W006,126,130.81361
2023-01-22,P0013,W001,219,230.42216
2023-01-22,P0013,W002,387,424.05917
2023-01-22,P0013,W003,336,345.22003
2023-01-22,P0013,W004,521,521.6677
2023-01-22,P0013,W005,269,244.89719
2023-01-22,P0013,W006,208,199.07819
2023-01-22,P0014,W001,183,178.76181
2023-01-22,P0014,W002,129,128.40167
2023-01-22,P0014,W003,208,208.17809
2023-01-22,P0014,W004,238,254.55759
2023-01-22,P0014,W005,280,296.51382
2023-01-22,P0014,W006,119,126.59525
2023-01-22,P0015,W001,57,63.538013
2023-01-22,P0015,W002,143,143.60306
2023-01-22,P0015,W003,151,144.5864
2023-01-22,P0015,W004,189,184.17903
2023-01-22,P0015,W005,82,78.86496
2023-01-22,P0015,W006,72,73.578804
2023-01-22,P0016,W001,99,107.79315
2023-01-22,P0016,W002,78,78.18882
2023-01-22,P0016,W003,74,81.59742
2023-01-22,P0016,W004,123,122.38885
2023-01-22,P0016,W005,116,115.82796
2023-01-22,P0016,W006,115,116.71256
2023-01-22,P0017,W001,89,92.28485
2023-01-22,P0017,W002,245,246.4877
2023-01-22,P0017,W003,216,209.77727
2023-01-22,P0017,W004,111,119.47957
2023-01-22,P0017,W005,122,110.65637
2023-01-22,P0017,W006,125,131.06554
2023-01-22,P0018,W001,120,123.01368
2023-01-22,P0018,W002,61,61.389095
2023-01-22,P0018,W003,78,77.72471
2023-01-22,P0018,W004,58,56.427795
2023-01-22,P0018,W005,124,125.70172
2023-01-22,P0018,W006,77,78.01125
2023-01-22,P0019,W001,353,348.80518
2023-01-22,P0019,W002,290,296.83054
2023-01-22,P0019,W003,208,208.69537
2023-01-22,P0019,W004,528,558.3267
2023-01-22,P0019,W005,353,371.81824
2023-01-22,P0019,W006,514,495.13434
2023-01-22,P0020,W001,283,305.76358
2023-01-22,P0020,W002,269,283.25696
2023-01-22,P0020,W003,429,390.22247
2023-01-22,P0020,W004,306,303.0407
2023-01-22,P0020,W005,399,385.02884
2023-01-22,P0020,W006,489,516.64954
2023-01-22,P0021,W001,273,283.15906
2023-01-22,P0021,W002,320,322.49725
2023-01-22,P0021,W003,159,175.88321
2023-01-22,P0021,W004,176,167.17593
2023-01-22,P0021,W005,243,248.09756
2023-01-22,P0021,W006,256,259.4011
2023-01-22,P0022,W001,78,83.33951
2023-01-22,P0022,W002,75,79.43225
2023-01-22,P0022,W003,69,73.14217
2023-01-22,P0022,W004,65,62.690613
2023-01-22,P0022,W005,81,76.252014
2023-01-22,P0022,W006,72,66.34458
2023-01-22,P0023,W001,400,399.25348
2023-01-22,P0023,W002,538,532.0856
2023-01-22,P0023,W003,196,207.16183
2023-01-22,P0023,W004,479,439.73798
2023-01-22,P0023,W005,353,335.70038
2023-01-22,P0023,W006,413,415.83453
2023-01-22,P0024,W001,240,244.81267
2023-01-22,P0024,W002,257,242.9536
2023-01-22,P0024,W003,341,343.44998
2023-01-22,P0024,W004,466,504.66946
2023-01-22,P0024,W005,342,332.81366
2023-01-22,P0024,W006,420,422.3531
2023-01-22,P0025,W001,164,161.43698
2023-01-22,P0025,W002,193,183.08371
2023-01-22,P0025,W003,327,335.45297
2023-01-22,P0025,W004,360,371.8336
2023-01-22,P0025,W005,382,396.5839
2023-01-22,P0025,W006,166,165.51028
2023-01-22,P0026,W001,31,35.506428
2023-01-22,P0026,W002,49,49.301163
2023-01-22,P0026,W003,68,67.01172
2023-01-22,P0026,W004,46,45.241444
2023-01-22,P0026,W005,48,47.577564
2023-01-22,P0026,W006,74,70.815414
2023-01-22,P0027,W001,84,88.985985
2023-01-22,P0027,W002,117,121.0497
2023-01-22,P0027,W003,188,158.6984
2023-01-22,P0027,W004,127,129.1526
2023-01-22,P0027,W005,158,166.87231
2023-01-22,P0027,W006,186,194.52432
2023-01-22,P0028,W001,97,82.89232
2023-01-22,P0028,W002,52,51.23227
2023-01-22,P0028,W003,106,101.612656
2023-01-22,P0028,W004,91,95.62981
2023-01-22,P0028,W005,116,108.2914
2023-01-22,P0028,W006,78,75.111626
2023-01-22,P0029,W001,316,278.40665
2023-01-22,P0029,W002,346,335.41092
2023-01-22,P0029,W003,409,385.35117
2023-01-22,P0029,W004,292,270.05414
2023-01-22,P0029,W005,548,536.9904
2023-01-22,P0029,W006,351,348.62054
2023-01-22,P0030,W001,90,93.38747
2023-01-22,P0030,W002,200,205.48749
2023-01-22,P0030,W003,151,146.36089
2023-01-22,P0030,W004,79,79.37102
2023-01-22,P0030,W005,103,106.73954
2023-01-22,P0030,W006,184,185.11372
2023-01-22,P0031,W001,668,630.07623
2023-01-22,P0031,W002,637,619.04175
2023-01-22,P0031,W003,439,459.73657
2023-01-22,P0031,W004,447,459.11154
2023-01-22,P0031,W005,702,702.0203
2023-01-22,P0031,W006,335,370.19894
2023-01-22,P0032,W001,153,155.17812
2023-01-22,P0032,W002,226,227.85141
2023-01-22,P0032,W003,149,136.68343
2023-01-22,P0032,W004,256,231.93515
2023-01-22,P0032,W005,238,243.2516
2023-01-22,P0032,W006,124,118.56048
2023-01-22,P0033,W001,194,208.8615
2023-01-22,P0033,W002,435,425.27847
2023-01-22,P0033,W003,367,352.20218
2023-01-22,P0033,W004,413,397.09784
2023-01-22,P0033,W005,312,346.88782
2023-01-22,P0033,W006,456,438.37488
2023-01-22,P0034,W001,130,120.25395
2023-01-22,P0034,W002,53,48.441128
2023-01-22,P0034,W003,43,42.564293
2023-01-22,P0034,W004,86,77.178116
2023-01-22,P0034,W005,91,90.20125
2023-01-22,P0034,W006,83,86.80439
2023-01-22,P0035,W001,58,58.90766
2023-01-22,P0035,W002,54,51.50122
2023-01-22,P0035,W003,69,75.88331
2023-01-22,P0035,W004,74,77.539566
2023-01-22,P0035,W005,45,48.890083
2023-01-22,P0035,W006,101,92.25994
2023-01-22,P0036,W001,108,103.670906
2023-01-22,P0036,W002,141,138.1611
2023-01-22,P0036,W003,184,176.13
2023-01-22,P0036,W004,259,269.63818
2023-01-22,P0036,W005,112,108.20358
2023-01-22,P0036,W006,252,250.66035
2023-01-22,P0037,W001,300,291.2339
2023-01-22,P0037,W002,304,301.6302
2023-01-22,P0037,W003,227,245.21716
2023-01-22,P0037,W004,266,264.98224
2023-01-22,P0037,W005,163,157.87556
2023-01-22,P0037,W006,114,117.77877
2023-01-22,P0038,W001,156,161.05397
2023-01-22,P0038,W002,214,206.0414
2023-01-22,P0038,W003,244,229.54068
2023-01-22,P0038,W004,179,188.69551
2023-01-22,P0038,W005,246,228.16817
2023-01-22,P0038,W006,264,266.10657
2023-01-22,P0039,W001,346,364.68677
2023-01-22,P0039,W002,260,272.74686
2023-01-22,P0039,W003,250,259.73932
2023-01-22,P0039,W004,284,290.4664
2023-01-22,P0039,W005,432,448.215
2023-01-22,P0039,W006,298,303.48828
2023-01-22,P0040,W001,449,483.1659
2023-01-22,P0040,W002,228,220.3571
2023-01-22,P0040,W003,221,211.55743
2023-01-22,P0040,W004,281,289.62534
2023-01-22,P0040,W005,373,364.90958
2023-01-22,P0040,W006,404,406.69055
2023-01-22,P0041,W001,324,311.002
2023-01-22,P0041,W002,290,279.9589
2023-01-22,P0041,W003,188,219.98412
2023-01-22,P0041,W004,164,166.16183
2023-01-22,P0041,W005,216,207.05365
2023-01-22,P0041,W006,282,286.15463
2023-01-22,P0042,W001,161,157.68909
2023-01-22,P0042,W002,235,245.21252
2023-01-22,P0042,W003,236,232.23303
2023-01-22,P0042,W004,308,312.01743
2023-01-22,P0042,W005,279,272.85294
2023-01-22,P0042,W006,332,338.84003
2023-01-22,P0043,W001,239,225.04228
2023-01-22,P0043,W002,309,307.4028
2023-01-22,P0043,W003,291,276.7521
2023-01-22,P0043,W004,247,243.21791
2023-01-22,P0043,W005,206,217.61067
2023-01-22,P0043,W006,172,170.33719
2023-01-22,P0044,W001,77,75.641
2023-01-22,P0044,W002,52,51.498375
2023-01-22,P0044,W003,67,75.30962
2023-01-22,P0044,W004,59,59.73906
2023-01-22,P0044,W005,82,84.22683
2023-01-22,P0044,W006,53,53.16468
2023-01-22,P0045,W001,483,490.07245
2023-01-22,P0045,W002,204,218.54536
2023-01-22,P0045,W003,214,215.92416
2023-01-22,P0045,W004,357,342.4657
2023-01-22,P0045,W005,462,482.25195
2023-01-22,P0045,W006,372,416.29086
2023-01-22,P0046,W001,142,155.83727
2023-01-22,P0046,W002,313,275.47147
2023-01-22,P0046,W003,236,232.80449
2023-01-22,P0046,W004,133,138.93285
2023-01-22,P0046,W005,208,218.27863
2023-01-22,P0046,W006,192,193.90192
2023-01-22,P0047,W001,176,169.8414
2023-01-22,P0047,W002,156,160.73721
2023-01-22,P0047,W003,101,112.32359
2023-01-22,P0047,W004,227,227.99147
2023-01-22,P0047,W005,321,281.21878
2023-01-22,P0047,W006,104,105.13099
2023-01-22,P0048,W001,326,274.73856
2023-01-22,P0048,W002,534,565.6888
2023-01-22,P0048,W003,274,274.48038
2023-01-22,P0048,W004,274,292.2408
2023-01-22,P0048,W005,463,434.48904
2023-01-22,P0048,W006,336,336.16998
2023-01-22,P0049,W001,291,298.02243
2023-01-22,P0049,W002,171,167.85486
2023-01-22,P0049,W003,267,259.2379
2023-01-22,P0049,W004,211,188.23538
2023-01-22,P0049,W005,200,198.2643
2023-01-22,P0049,W006,185,175.63284
2023-01-22,P0050,W001,556,534.3394
2023-01-22,P0050,W002,349,305.39774
2023-01-22,P0050,W003,333,334.57434
2023-01-22,P0050,W004,480,460.33957
2023-01-22,P0050,W005,278,258.6704
2023-01-22,P0050,W006,413,426.80746
2023-01-22,P0051,W001,244,243.11229
2023-01-22,P0051,W002,149,136.64392
2023-01-22,P0051,W003,344,341.9171
2023-01-22,P0051,W004,380,358.1024
2023-01-22,P0051,W005,219,204.5108
2023-01-22,P0051,W006,228,242.46982
2023-01-22,P0052,W001,287,313.38818
2023-01-22,P0052,W002,298,340.8264
2023-01-22,P0052,W003,295,280.25595
2023-01-22,P0052,W004,338,349.49515
2023-01-22,P0052,W005,166,170.78516
2023-01-22,P0052,W006,384,390.9899
2023-01-22,P0053,W001,154,154.70381
2023-01-22,P0053,W002,113,114.22419
2023-01-22,P0053,W003,86,85.05572
2023-01-22,P0053,W004,103,97.36443
2023-01-22,P0053,W005,89,90.091385
2023-01-22,P0053,W006,171,186.57066
2023-01-22,P0054,W001,329,319.774
2023-01-22,P0054,W002,581,586.10693
2023-01-22,P0054,W003,187,199.02304
2023-01-22,P0054,W004,558,569.53705
2023-01-22,P0054,W005,317,348.73334
2023-01-22,P0054,W006,607,565.3475
2023-01-22,P0055,W001,436,456.15802
2023-01-22,P0055,W002,291,283.09473
2023-01-22,P0055,W003,245,255.83786
2023-01-22,P0055,W004,414,404.0456
2023-01-22,P0055,W005,500,534.7323
2023-01-22,P0055,W006,356,348.79785
2023-01-22,P0056,W001,229,222.51677
2023-01-22,P0056,W002,218,188.87976
2023-01-22,P0056,W003,106,107.41295
2023-01-22,P0056,W004,144,150.64488
2023-01-22,P0056,W005,310,298.90295
2023-01-22,P0056,W006,156,154.176
2023-01-22,P0057,W001,501,520.06195
2023-01-22,P0057,W002,285,281.20523
2023-01-22,P0057,W003,238,228.85345
2023-01-22,P0057,W004,540,506.33066
2023-01-22,P0057,W005,191,197.02493
2023-01-22,P0057,W006,297,365.57523
2023-01-22,P0058,W001,465,459.958
2023-01-22,P0058,W002,515,472.7332
2023-01-22,P0058,W003,276,252.73964
2023-01-22,P0058,W004,356,388.84668
2023-01-22,P0058,W005,335,333.5998
2023-01-22,P0058,W006,388,398.38483
2023-01-22,P0059,W001,220,219.74191
2023-01-22,P0059,W002,194,187.88712
2023-01-22,P0059,W003,120,124.84485
2023-01-22,P0059,W004,158,156.85927
2023-01-22,P0059,W005,261,256.6716
2023-01-22,P0059,W006,103,109.965225
2023-01-22,P0060,W001,206,231.16263
2023-01-22,P0060,W002,256,242.22849
2023-01-22,P0060,W003,258,253.44095
2023-01-22,P0060,W004,418,422.80133
2023-01-22,P0060,W005,293,279.9084
2023-01-22,P0060,W006,436,412.5367
2023-01-29,P0001,W001,96,90.53305
2023-01-29,P0001,W002,208,221.06955
2023-01-29,P0001,W003,100,107.35954
2023-01-29,P0001,W004,197,190.42087
2023-01-29,P0001,W005,93,90.581024
2023-01-29,P0001,W006,120,120.09208
2023-01-29,P0002,W001,230,237.14621
2023-01-29,P0002,W002,153,146.30849
2023-01-29,P0002,W003,190,201.14108
2023-01-29,P0002,W004,216,213.92421
2023-01-29,P0002,W005,221,201.20917
2023-01-29,P0002,W006,207,220.19861
2023-01-29,P0003,W001,147,149.83208
2023-01-29,P0003,W002,131,131.31871
2023-01-29,P0003,W003,66,71.294
2023-01-29,P0003,W004,132,136.42702
2023-01-29,P0003,W005,144,139.49951
2023-01-29,P0003,W006,121,138.50615
2023-01-29,P0004,W001,236,248.76466
2023-01-29,P0004,W002,533,491.867
2023-01-29,P0004,W003,453,424.51718
2023-01-29,P0004,W004,367,405.9845
2023-01-29,P0004,W005,504,540.58014
2023-01-29,P0004,W006,385,327.914
2023-01-29,P0005,W001,43,43.07261
2023-01-29,P0005,W002,74,73.50608
2023-01-29,P0005,W003,118,110.69818
2023-01-29,P0005,W004,113,110.8343
2023-01-29,P0005,W005,63,65.50058
2023-01-29,P0005,W006,81,74.881226
2023-01-29,P0006,W001,77,81.558685
2023-01-29,P0006,W002,119,111.21696
2023-01-29,P0006,W003,122,119.898254
2023-01-29,P0006,W004,65,62.25037
2023-01-29,P0006,W005,147,134.43471
2023-01-29,P0006,W006,99,95.3313
2023-01-29,P0007,W001,79,81.27365
2023-01-29,P0007,W002,207,210.72559
2023-01-29,P0007,W003,101,94.03859
2023-01-29,P0007,W004,194,217.63547
2023-01-29,P0007,W005,144,145.70976
2023-01-29,P0007,W006,79,82.4359
2023-01-29,P0008,W001,170,168.88062
2023-01-29,P0008,W002,371,354.9963
2023-01-29,P0008,W003,201,204.23875
2023-01-29,P0008,W004,195,196.89578
2023-01-29,P0008,W005,220,205.36545
2023-01-29,P0008,W006,366,367.54233
2023-01-29,P0009,W001,83,84.474815
2023-01-29,P0009,W002,127,125.78635
2023-01-29,P0009,W003,187,173.63603
2023-01-29,P0009,W004,153,174.50023
2023-01-29,P0009,W005,237,232.8551
2023-01-29,P0009,W006,110,105.95262
2023-01-29,P0010,W001,547,546.33704
2023-01-29,P0010,W002,259,272.74542
2023-01-29,P0010,W003,566,564.14325
2023-01-29,P0010,W004,370,375.52853
2023-01-29,P0010,W005,482,477.6759
2023-01-29,P0010,W006,470,485.24966
2023-01-29,P0011,W001,108,100.29326
2023-01-29,P0011,W002,89,93.55458
2023-01-29,P0011,W003,198,203.11327
2023-01-29,P0011,W004,93,93.57417
2023-01-29,P0011,W005,89,90.249374
2023-01-29,P0011,W006,192,185.30844
2023-01-29,P0012,W001,144,157.36038
2023-01-29,P0012,W002,146,164.9737
2023-01-29,P0012,W003,132,126.39721
2023-01-29,P0012,W004,160,147.10826
2023-01-29,P0012,W005,158,144.59602
2023-01-29,P0012,W006,133,133.28821
2023-01-29,P0013,W001,221,232.09183
2023-01-29,P0013,W002,387,416.64893
2023-01-29,P0013,W003,333,356.7541
2023-01-29,P0013,W004,554,543.6457
2023-01-29,P0013,W005,240,252.82169
2023-01-29,P0013,W006,183,201.79936
2023-01-29,P0014,W001,193,185.77104
2023-01-29,P0014,W002,143,134.45515
2023-01-29,P0014,W003,235,223.24313
2023-01-29,P0014,W004,239,250.16814
2023-01-29,P0014,W005,265,287.36917
2023-01-29,P0014,W006,133,126.46291
2023-01-29,P0015,W001,70,62.7496
2023-01-29,P0015,W002,163,153.62268
2023-01-29,P0015,W003,149,151.37517
2023-01-29,P0015,W004,199,195.95676
2023-01-29,P0015,W005,73,81.04548
2023-01-29,P0015,W006,73,74.26548
2023-01-29,P0016,W001,106,106.00807
2023-01-29,P0016,W002,81,80.405846
2023-01-29,P0016,W003,76,80.70677
2023-01-29,P0016,W004,109,125.78488
2023-01-29,P0016,W005,123,119.9008
2023-01-29,P0016,W006,119,117.72521
2023-01-29,P0017,W001,90,94.31241
2023-01-29,P0017,W002,234,250.35252
2023-01-29,P0017,W003,209,215.76285
2023-01-29,P0017,W004,120,119.627785
2023-01-29,P0017,W005,109,114.46512
2023-01-29,P0017,W006,146,135.68233
2023-01-29,P0018,W001,149,131.69516
2023-01-29,P0018,W002,74,68.06689
2023-01-29,P0018,W003,82,80.20984
2023-01-29,P0018,W004,60,58.975357
2023-01-29,P0018,W005,130,128.19173
2023-01-29,P0018,W006,81,79.932205
2023-01-29,P0019,W001,353,357.10648
2023-01-29,P0019,W002,294,295.6484
2023-01-29,P0019,W003,233,221.44586
2023-01-29,P0019,W004,633,584.6949
2023-01-29,P0019,W005,335,371.87582
2023-01-29,P0019,W006,563,515.2299
2023-01-29,P0020,W001,309,309.5126
2023-01-29,P0020,W002,303,288.32504
2023-01-29,P0020,W003,454,419.9512
2023-01-29,P0020,W004,325,311.91226
2023-01-29,P0020,W005,405,395.7272
2023-01-29,P0020,W006,448,509.75912
2023-01-29,P0021,W001,267,277.97482
2023-01-29,P0021,W002,320,325.5516
2023-01-29,P0021,W003,183,180.63922
2023-01-29,P0021,W004,160,169.42346
2023-01-29,P0021,W005,247,249.59306
2023-01-29,P0021,W006,267,262.98773
2023-01-29,P0022,W001,82,83.11622
2023-01-29,P0022,W002,79,78.622925
2023-01-29,P0022,W003,70,73.14774
2023-01-29,P0022,W004,60,64.28555
2023-01-29,P0022,W005,81,79.49796
2023-01-29,P0022,W006,75,72.45857
2023-01-29,P0023,W001,361,393.1469
2023-01-29,P0023,W002,487,537.9342
2023-01-29,P0023,W003,211,208.89368
2023-01-29,P0023,W004,447,457.8736
2023-01-29,P0023,W005,356,346.3478
2023-01-29,P0023,W006,460,437.03857
2023-01-29,P0024,W001,230,245.7342
2023-01-29,P0024,W002,279,257.08755
2023-01-29,P0024,W003,369,354.06705
2023-01-29,P0024,W004,506,504.55548
2023-01-29,P0024,W005,358,345.50067
2023-01-29,P0024,W006,491,436.63806
2023-01-29,P0025,W001,169,166.7759
2023-01-29,P0025,W002,212,195.59695
2023-01-29,P0025,W003,369,350.48456
2023-01-29,P0025,W004,385,372.5595
2023-01-29,P0025,W005,455,407.10687
2023-01-29,P0025,W006,167,173.67621
2023-01-29,P0026,W001,31,35.422657
2023-01-29,P0026,W002,57,51.39657
2023-01-29,P0026,W003,67,68.3957
